e,b,h2,cah1,cah2,diss,v,w,j,d_i,theta,phi,eta,n_i,j_i,rho1x,rho1y,rho1z,rho2x,rho2y,rho2z,p1x,p1y,p1z,tf
80000.0,3.5,1,0,0,0,3.0,0.00013340082639839738,3.0,30.866443907484108,0.9909606239392138,6.225677140190823,5.8334419193138505,2.0,0,0.894533372438281,1.0170151163248025,1.2223474527661942,0.894533372438281,1.0170151163248025,1.2223474527661942,5.863037485990303,3.8521190600347643,6.6628014244169735,6235.551638471883
80000.0,3.5,1,0,0,0,3.0,0.023017844267137814,2.0,31.47823703505083,0.5025794862389317,3.0048814102568033,5.511971529830209,2.0,0,0.769324538024975,0.7949294349410664,-1.9271523458993967,0.769324538024975,0.7949294349410664,-1.9271523458993967,1.6094130163381013,2.604630643584964,-3.9345450172011875,6244.839147454502
80000.0,3.5,0,0,0,1,0,0,0,31.522007854395966,1.417507673680355,2.2484257710182525,0.1962042633876197,2.0,0,-0.7425456814376697,-1.4890794423065659,0.43333662010361623,-0.7425456814376697,-1.4890794423065659,0.43333662010361623,10.275249303840589,-4.855172416424454,-3.3011533306444987,6465.9068381430225
80000.0,3.5,1,0,0,0,4.0,0.0001376357320954588,4.0,31.619870464599366,0.44961843496001386,4.505799025472592,1.1159719801984378,2.0,0,-0.05592788806885175,1.8293955712793954,0.8446034241992479,-0.05592788806885175,1.8293955712793954,0.8446034241992479,-0.046645800544797694,8.225909257657966,1.4040871263183388,6334.875677984558
80000.0,3.75,1,0,0,0,2.0,0.04445933534064444,5.0,34.307132679877995,1.2806018505431533,0.4049374493461805,1.8288363492098525,2.0,0,-1.799203573158827,-0.7356382037649638,-0.9118172788324082,-1.799203573158827,-0.7356382037649638,-0.9118172788324082,2.0491266764482914,3.521223444534547,0.7645754617657965,6463.397339582921
80000.0,3.75,1,0,0,0,1.0,0.02149823628166214,1.0,34.07551735826199,0.564525064662898,3.72731137333277,2.9322760776904064,2.0,0,0.4132535237369382,-0.5095715091151448,-0.8476296858513658,0.4132535237369382,-0.5095715091151448,-0.8476296858513658,1.879666707146489,-2.4795785731357185,-1.4321137552015122,6256.482474320085
80000.0,3.75,1,0,0,0,3.0,2.5252645312566275,3.0,31.50802593720482,0.3511250767373606,5.663460088612309,3.252214735559456,2.0,0,0.45504059721626094,-1.6447845022973067,1.3959477454693863,0.45504059721626094,-1.6447845022973067,1.3959477454693863,-0.7674142228177927,3.959909332637968,-1.3899397934396927,6257.376285460679
80000.0,3.75,1,0,0,0,2.0,0.5013032147401014,1.0,30.05890558141186,1.9032039101396374,0.06447535513568622,2.512277646001016,2.0,0,-0.6692111369820898,1.1159462757251977,1.391271122321294,-0.6692111369820898,1.1159462757251977,1.391271122321294,1.5739618749152,-3.9719127535320333,-4.724055263853703,6024.496977475836
80000.0,3.75,1,0,0,0,1.0,0.045945304819980964,10.0,32.007217525408784,1.5201114691494204,4.753537850548792,5.729386998803724,2.0,0,-0.1977737881428571,1.501936850932707,-1.4719324685011719,-0.1977737881428571,1.501936850932707,-1.4719324685011719,-0.545594245264461,-2.1088847238648563,-4.539092278497379,6244.332914525908
80000.0,3.75,1,0,0,0,1.0,3.979184670518556,0.0,33.63610415782018,2.0482529124043074,6.201674181038776,5.266883819565488,2.0,0,0.9563238809980239,-0.425030064187475,0.31990456018734975,0.9563238809980239,-0.425030064187475,0.31990456018734975,2.280388953416121,-1.1508460964618414,1.1815252985313214,6223.352446991959
80000.0,4.0,1,0,0,0,2.0,0.002889972196645129,9.0,32.58223229995358,1.3483561865860638,4.78844513852521,1.7414946746539486,2.0,0,-0.19860029230394635,1.139597471914507,-1.798564384439862,-0.19860029230394635,1.139597471914507,-1.798564384439862,-0.34651630591751154,-3.199962056173537,-3.5381011700321303,6320.2853572022295
80000.0,4.0,1,0,0,0,2.0,0.17092305948170894,10.0,30.477559277443696,1.6241693496576664,0.8965084918499889,3.9254995216981494,2.0,0,-2.0176172896970477,-1.0125955421508464,0.2302473279582349,-2.0176172896970477,-1.0125955421508464,0.2302473279582349,0.6249833399443332,5.244265407449412,0.7406015291458774,6337.422160525138
80000.0,4.0,1,0,0,0,2.0,0.05754700255838661,3.0,31.327887397422643,1.0087968733997286,3.282899531758499,5.937207853309668,2.0,0,-0.8493155020050497,-0.24698500710981672,0.5978634656947397,-0.8493155020050497,-0.24698500710981672,0.5978634656947397,-4.112324963768146,1.4155002971134583,5.11965565907678,6236.478353880981
80000.0,4.0,1,0,0,0,1.0,0.47557405104412814,0.0,33.2959565084001,2.876955707346182,5.477257479631074,2.1660747629565984,2.0,0,-0.19818680209093417,-0.9715318589046428,-0.5169201715248326,-0.19818680209093417,-0.9715318589046428,-0.5169201715248326,-0.6625766862538196,-2.7504163727423134,-0.9322406022811587,6185.869889310863
80000.0,4.0,1,0,0,0,3.0,2.7033774289223924,4.0,30.908098327914107,0.9623234261659595,3.593754028072762,1.6533246216217157,2.0,0,-1.2049789920949519,0.5853858005960278,1.889395607651432,-1.2049789920949519,0.5853858005960278,1.889395607651432,1.49858384973966,1.2389228776751013,-0.9203763922382415,6241.8317184061025
80000.0,4.0,1,0,0,0,1.0,3.242850789550215e-05,6.0,32.26893754621258,2.7076002224885003,2.6070356181562264,5.095328600644332,2.0,0,-0.050160947318144834,1.3230923211290135,0.49978518523793714,-0.050160947318144834,1.3230923211290135,0.49978518523793714,-0.5062799795660181,-4.227860739101658,-6.156039144310091,6141.868874504349
80000.0,4.25,1,0,0,0,0.0,0.014140115228624505,9.0,32.22044318830734,1.1800343539670728,5.021742011515598,5.623207038755473,2.0,0,-0.19746993884874536,0.5042281980019834,-1.1848118416133118,-0.19746993884874536,0.5042281980019834,-1.1848118416133118,0.6004868557431011,-8.183732577682441,0.6148190368249797,6190.766838302478
80000.0,4.25,1,0,0,0,0.0,2.243813504288279e-05,6.0,32.76706745161839,0.7290444056623299,5.569969086884466,3.9847588245980963,2.0,0,0.02386873340204389,-1.2222735662783863,-0.44414456587402057,0.02386873340204389,-1.2222735662783863,-0.44414456587402057,1.37891174113319,-6.652943896998202,2.3050971027374993,6217.718536496076
80000.0,4.25,1,0,0,0,2.0,0.3460208960107648,3.0,33.54486363182189,0.9121846075198707,0.44234983901184904,1.7416648607435283,2.0,0,0.8598898737427985,-0.3777163394794407,0.9586267820944212,0.8598898737427985,-0.3777163394794407,0.9586267820944212,-6.269671128153121,-0.2612641224427515,-6.5546928124436254,6373.740648769709
80000.0,4.25,1,0,0,0,1.0,0.5193012263353154,14.0,31.1866101816164,2.0365774525535976,5.639061713338929,5.54130296697953,2.0,0,-0.46337946274825204,1.4070041347149391,0.6317588409651351,-0.46337946274825204,1.4070041347149391,0.6317588409651351,-8.474369789690238,1.6731183556485896,6.795716161763346,6393.14114339088
80000.0,4.25,1,0,0,0,2.0,0.5495201334751034,2.0,33.529759137431,1.234044414002615,3.331565747486622,5.924380877013701,2.0,0,0.6853259114621312,-0.6637155335734429,-0.5387949524701121,0.6853259114621312,-0.6637155335734429,-0.5387949524701121,-5.075954237193187,2.1371587686945883,2.668104960616452,6390.837258160385
80000.0,4.25,1,0,0,0,2.0,0.6023157064046841,1.0,33.55671234539792,1.230374944280491,3.268206232564003,0.29978295339525907,2.0,0,0.993516645767544,0.16984921293477154,-0.20197612751578684,0.993516645767544,0.16984921293477154,-0.20197612751578684,-2.390478577010125,-1.6917219154911534,-0.511482844460682,6394.615108715068
80000.0,4.5,1,0,0,0,1.0,0.00029480333027741393,10.0,31.788079661175182,1.339473740295183,2.4148158930546435,1.7190379985200066,2.0,0,1.857998650490529,1.0028703718783214,0.05741988201915151,1.857998650490529,1.0028703718783214,0.05741988201915151,-4.305368126873173,3.0997210524473733,1.1620679418095807,6414.265014922093
80000.0,4.5,1,0,0,0,2.0,0.04784112236293667,4.0,33.604682791113504,0.6560520287221845,2.282348524621164,1.7823640178393028,2.0,0,0.2442791124665158,-0.8683460159540047,-0.5973714061706165,0.2442791124665158,-0.8683460159540047,-0.5973714061706165,2.1947195218433717,-0.5182951318437568,-5.546065067315938,6444.095803712092
80000.0,4.5,1,0,0,0,2.0,0.027806420577901475,10.0,32.28795591279759,2.1024736642372694,5.487089924733788,2.972962417222795,2.0,0,-1.179687598159631,0.1461419689763896,1.1017056020549398,-1.179687598159631,0.1461419689763896,1.1017056020549398,-7.470730767515257,-5.285683561604684,6.542883398823266,6538.968593709472
80000.0,4.5,1,0,0,0,1.0,1.0982634816528538,5.0,32.392937923087985,0.5060677135552951,4.26597226265534,3.888201925814445,2.0,0,0.06871947607663677,0.6644296286907981,-0.9762375568201404,0.06871947607663677,0.6644296286907981,-0.9762375568201404,-0.5449131979322669,-6.222899355813009,1.3962067411378531,6215.777169788845
80000.0,4.5,1,0,0,0,2.0,2.7439975232753877,2.0,31.002728619666442,2.4468719586178214,0.058160545314660375,1.1634948079289653,2.0,0,0.6414955807717749,0.7129551638288544,1.4139082641484986,0.6414955807717749,0.7129551638288544,1.4139082641484986,3.7032948064460833,4.379305217958003,5.850967534236463,6231.621393433016
80000.0,4.5,1,0,0,0,2.0,1.6706074097564323,1.0,31.210560555778805,2.423031178753062,3.3204645547321743,0.5456658008407201,2.0,0,1.6061379262144673,-0.7741768978677436,0.7299079653861421,1.6061379262144673,-0.7741768978677436,0.7299079653861421,4.479233871636528,-2.6687515114001443,2.7916483790972038,6254.950897225759
80000.0,4.75,1,0,0,0,1.0,0.548579781212256,5.0,32.02276596878383,0.9385411829348104,5.496338464724108,2.6813172822331683,2.0,0,-0.24432892050721897,0.7209250798401519,-1.3534685032945897,-0.24432892050721897,0.7209250798401519,-1.3534685032945897,1.8449166827591803,-6.412710048352878,4.69083172030835,6254.105415930195
80000.0,4.75,1,0,0,0,2.0,0.009425016750875603,3.0,31.33782502242019,2.2842766751163635,2.8151652780788634,0.9660681706714005,2.0,0,-0.10402768244123345,0.08006790817650108,-2.051215538447717,-0.10402768244123345,0.08006790817650108,-2.051215538447717,0.8611605151180362,-1.6888647152772094,-0.6199978480715915,6218.549637974845
80000.0,4.75,1,0,0,0,3.0,3.980882455881208,5.0,32.864397933005435,1.6230845996853842,1.346820790019914,4.878424009925885,2.0,0,-0.7110099336146809,-1.287923027796172,1.5007714198031283,-0.7110099336146809,-1.287923027796172,1.5007714198031283,-2.2227926964012354,-1.648604322591144,6.106496019819037,6533.937172445695
80000.0,4.75,1,0,0,0,2.0,1.4345543864500185,3.0,31.68339055168931,1.539894656745696,6.075090213941737,0.28050256085702086,2.0,0,1.6430844404727234,-0.3411124388662638,-0.09814143358346744,1.6430844404727234,-0.3411124388662638,-0.09814143358346744,-7.283451080865665,3.0408103408518565,1.9583848531023065,6356.126506030836
80000.0,4.75,1,0,0,0,2.0,3.7832316055263786,1.0,30.984337282339055,1.629114942810199,0.06533654840167062,4.7191222612139585,2.0,0,-2.05190711384186,-0.30468525816492215,-0.1889637444422134,-2.05190711384186,-0.30468525816492215,-0.1889637444422134,2.3517178621663097,0.7260642837950012,0.965112363598153,6310.165210969227
80000.0,4.75,1,0,0,0,1.0,3.3950592638975214,5.0,30.185493584849617,1.8877774499261817,4.021698069090302,2.4042042782174486,2.0,0,1.7680430018135926,0.42526129366349014,-0.6840247186166803,1.7680430018135926,0.42526129366349014,-0.6840247186166803,-1.1497497564351462,-2.8358233733352387,-1.2356729634301495,6093.446858301704
80000.0,0.0,0,0,0,1,0,0,0,33.99917932159249,1.8439835134878586,4.7126635065931275,4.900762683803059,2.0,0,0.009416259911757964,-34.30003907020753,-8.1127809869241,0.009416259911757964,-34.30003907020753,-8.1127809869241,0.0017413403523085487,-6.343074923423739,-1.829820743302085,7028.713913500898
80000.0,0.0,1,0,0,0,8.0,1.2206465876121007,0.0,31.634082737627967,1.5637603220614542,4.043280129630522,0.7903411271416898,2.0,0,-1.9430879001110677,-2.4571021022815738,1.1920054597448735,-1.9430879001110677,-2.4571021022815738,1.1920054597448735,-1.159342401661972,-1.4660287124555391,0.8059710431531905,6606.550940081681
80000.0,0.0,0,0,0,1,0,0,0,31.89317028393391,1.1636331515941252,0.9751742984075384,4.316098857963078,2.0,0,20.651282060781995,30.47130172500816,5.748703018583812,20.651282060781995,30.47130172500816,5.748703018583812,3.9159482249206383,5.778045137820782,1.336730868138394,6833.567453123867
80000.0,0.0,0,0,0,1,0,0,0,32.05747788034719,1.0217683641974904,6.02172705353216,4.9514333434704305,2.0,0,43.281773738071834,-11.581492803203073,-4.190117723371323,43.281773738071834,-11.581492803203073,-4.190117723371323,10.08218693465017,-2.6978278693206077,-1.0542537343355514,6105.243597344581
80000.0,0.0,0,0,0,1,0,0,0,32.08647778758902,1.3607540924490973,1.7002042163082454,2.2526909676590465,2.0,0,-5.4168783556424,41.625026288113375,-1.8351510946289642,-5.4168783556424,41.625026288113375,-1.8351510946289642,-0.9887885635531894,7.598167662084469,-0.3591758357990875,7077.120317748717
80000.0,0.0,0,0,0,1,0,0,0,32.250194575396264,1.8826159872443093,4.3927893258118305,3.280995879982066,2.0,0,-13.916966419751105,-42.052183828852975,7.932961672406981,-13.916966419751105,-42.052183828852975,7.932961672406981,-2.964477108306958,-8.957608472635819,1.922055676626931,6445.60521074396
80000.0,0.25,1,0,0,0,11.0,0.8530575725560836,8.0,33.750517233205485,2.005214181001191,3.170693598237866,3.7648973834044046,2.0,0,-2.8015799627718683,-1.3718960575031154,3.2808537177172163,-2.8015799627718683,-1.3718960575031154,3.2808537177172163,-0.46003754405570824,0.8974930743829683,-2.135054712764238,7041.071975826496
80000.0,0.25,0,0,0,1,0,0,0,32.779563413628544,1.924184541568622,3.2730064416656135,5.235410194605825,2.0,0,-41.508920039094136,-9.08826635474874,14.583212157796586,-41.508920039094136,-9.08826635474874,14.583212157796586,-9.24320187404332,-2.154725748901188,3.900152217332499,6252.256520310071
80000.0,0.25,1,0,0,0,6.0,0.15090132775065054,14.0,34.21493598835055,1.1510903712858438,0.23143485939458197,0.6779854352554546,2.0,0,-1.9074430213396834,-1.1545326805212979,2.466428827063384,-1.9074430213396834,-1.1545326805212979,2.466428827063384,-3.4501832400268646,0.05139039198378039,-2.5809596957903453,6837.5688437329245
80000.0,0.25,1,0,0,0,0.0,0.0005550088694787211,8.0,30.785525762493045,1.256563007276355,5.397469553136383,4.857875000080617,2.0,0,0.3413260093833854,-0.7794452038103462,0.9051769581218841,0.3413260093833854,-0.7794452038103462,0.9051769581218841,-3.057786576337566,2.2798788808025416,6.456117232249773,5775.641014410868
80000.0,0.25,1,0,0,0,2.0,1.2966862836058348,11.0,31.27902076069743,1.9211609649024217,5.95843766896866,5.7718763825606745,2.0,0,-1.3024988811616784,0.2360283636298164,0.8451201734504409,-1.3024988811616784,0.2360283636298164,0.8451201734504409,-3.731275846955123,-1.0449288842764106,10.55882469108521,6074.319250835657
80000.0,0.25,1,0,0,0,7.0,1.7266486207101526,19.0,34.26185555246877,1.9050338093910795,5.118662290602444,1.8691948508777663,2.0,0,0.41475684881905844,-0.39844170383502,-2.345712201663121,0.41475684881905844,-0.39844170383502,-2.345712201663121,-1.2568079803019667,5.836118708050799,-11.303969980332441,7241.873329234016
50000.0,0.0,1,0,0,0,10.0,0.020522646468710066,6.0,31.37238061991317,1.8055550735330503,2.414226793932567,5.558524731138242,1.0,0,2.720102783033891,-2.42139445358799,-1.4900701729044439,2.720102783033891,-2.42139445358799,-1.4900701729044439,-0.7947257195799957,0.7074528438842206,2.147617341610098,14262.79392046257
50000.0,0.0,1,0,0,0,6.0,0.03807987443563483,5.0,32.55012792806397,1.1872961358089733,0.9004276114380126,0.13772256081136663,1.0,0,-0.29641751082218437,-0.37386117173497185,-0.7629405203290772,-0.29641751082218437,-0.37386117173497185,-0.7629405203290772,2.690294283305121,3.3931752894036094,-5.332970879844022,11351.111620540725
50000.0,0.0,1,0,0,0,2.0,0.0014311455742684939,13.0,30.598484697366704,1.0128373368840644,3.1886997654738645,3.0997842455985696,1.0,0,-0.5666498260641284,-0.026712999106557563,-1.2773316384884683,-0.5666498260641284,-0.026712999106557563,-1.2773316384884683,-12.390597801655156,-0.5841174086372463,-3.642778496642003,10420.235223146343
50000.0,0.0,0,1,0,0,13.0,2.673143486640703e-05,9.0,30.308551892646673,0.6151393369939686,3.264826672345112,5.613881479370092,1.0,0,-37.36559001963237,-4.628164305274796,-46.716086925684706,-37.36559001963237,-4.628164305274796,-46.716086925684706,-5.268278731104598,-0.6525377910726444,-7.323333128065774,11907.499548981561
50000.0,0.0,1,0,0,0,10.0,3.5365485330680504,5.0,32.200818934864685,1.2214312172125983,1.9708891312097847,3.7372022183010016,1.0,0,-0.4043619585467584,0.956158563837648,-2.7281122945994007,-0.4043619585467584,0.956158563837648,-2.7281122945994007,-0.49311821192456096,1.1660325392885618,-8.681699122481577,14360.077779657873
50000.0,0.0,1,0,0,0,13.0,0.00016354912140290198,5.0,31.760880699662636,1.4732646750066727,5.705045496737025,4.3581688524467745,1.0,0,3.4415490528200836,-2.2456555454817733,-2.0253746411793814,3.4415490528200836,-2.2456555454817733,-2.0253746411793814,-3.3725510014954065,2.2006334190478247,0.7320640523396398,17361.133015206906
