e,b,h2,cah1,cah2,diss,v,w,j,d_i,theta,phi,eta,n_i,j_i,rho1x,rho1y,rho1z,rho2x,rho2y,rho2z,p1x,p1y,p1z,tf
20000,2,1,0,0,0,2,0.009868585,9,30.5479221,1.150124376,2.21256476,0.792712752,0,0,-0.251821249,-0.387354281,1.003421737,-0.251821249,-0.387354281,1.003421737,2.849034432,-7.960166174,-0.386563153,19099.96366
20000,2,1,0,0,0,0,0.003183828,10,30.36772738,2.246807485,0.166993101,3.093116988,0,0,-0.502839193,-1.47695279,-0.646086882,-0.502839193,-1.47695279,-0.646086882,5.633915177,-1.819138443,0.341395337,23002.89186
20000,2,1,0,0,0,2,1.151731698,2,30.78240503,1.651275654,6.214831769,0.176573065,0,0,0.9541216,1.774219735,-0.744933544,0.9541216,1.774219735,-0.744933544,-1.513205831,-0.061532851,0.134996495,15119.13101
20000,2,1,0,0,0,0,0.657374282,6,30.17763636,2.091632054,0.530714636,0.46077272,0,0,-1.232099184,0.056431152,-0.387403706,-1.232099184,0.056431152,-0.387403706,-5.548443212,-0.462562853,3.089431433,75231.90712
20000,2,1,0,0,0,0,0.281651936,11,31.61099578,2.086275331,2.153093379,0.176895858,0,0,1.469916071,0.033131596,0.854776897,1.469916071,0.033131596,0.854776897,-2.586931478,-5.68813793,2.995948757,48711.7222
20000,2,1,0,0,0,1,0.000112146,4,30.40155301,2.084617829,0.627206432,4.484683835,0,0,1.279418852,0.572941559,-1.099634066,1.279418852,0.572941559,-1.099634066,1.357399724,3.229964437,-1.093221424,45754.70627
20000,2,1,0,0,0,0,0.001699588,14,31.89836443,1.107673847,4.812736771,0.671467036,0,0,-0.840471763,0.502079869,1.411243847,-0.840471763,0.502079869,1.411243847,2.102011596,-7.240705417,3.866552211,15840.58649
20000,2,1,0,0,0,2,1.681512964,8,30.70203264,1.886322971,5.43382931,5.53535255,0,0,-0.455537004,-0.528341664,1.786153181,-0.455537004,-0.528341664,1.786153181,0.523804925,-5.715973772,5.030202392,18843.0899
20000,2,1,0,0,0,0,2.25E-05,5,31.15673459,1.838272956,5.857484824,4.906637183,0,0,0.618090227,0.954407799,-0.924548889,0.618090227,0.954407799,-0.924548889,-5.324843538,-1.584175164,4.190556782,12208.91599
20000,2,1,0,0,0,1,0.001310915,1,31.1707006,1.488625258,3.207578839,2.082427607,0,0,-1.341407927,0.350923371,0.337966948,-1.341407927,0.350923371,0.337966948,-6.203282628,1.035417284,0.591082716,11930.65054
20000,2,1,0,0,0,1,3.895032062,8,30.96757517,1.249917709,0.839009015,2.714076166,0,0,0.762693779,1.720081774,-0.055030212,0.762693779,1.720081774,-0.055030212,3.24970416,3.427924895,3.911981295,14395.87339
20000,2,1,0,0,0,0,0.005049516,5,31.27313745,2.761540912,0.951666222,0.858256558,0,0,1.018513668,0.925609448,0.660374557,1.018513668,0.925609448,0.660374557,-3.161224622,-0.654641698,2.167062755,24234.6282
20000,2,0,0,0,0,0,0,0,31.90767933,1.400570602,3.74051474,4.61702253,0,0,2.389265231,-3.476240725,-3.431500258,2.389265231,-3.476240725,-3.431500258,2.35328889,-1.172350034,-1.611128401,79544.85036
20000,2,0,0,0,0,0,0,0,31.78198738,1.82634717,0.614381705,4.325711806,0,0,-0.957631802,-4.833469562,-5.759605356,-0.957631802,-4.833469562,-5.759605356,-0.392323345,4.141086836,-2.76093781,79231.50422
20000,2,1,0,0,0,2,3.348205986,10,30.51668625,0.668661866,6.091115853,0.548064159,0,0,0.862796215,0.502886638,-0.943991013,0.862796215,0.502886638,-0.943991013,3.862073133,10.34135363,-3.205766793,56908.34499
20000,2,1,0,0,0,3,0.40164004,7,30.66872309,1.443835354,5.066541704,1.512870216,0,0,-1.786064005,-0.502682467,-0.05180164,-1.786064005,-0.502682467,-0.05180164,9.019121127,-0.172072686,-2.549269801,76456.17103
20000,2,1,0,0,0,0,0.035457156,9,31.57548612,2.063441174,1.695863757,2.367402824,0,0,0.507334233,-0.77628561,0.993464452,0.507334233,-0.77628561,0.993464452,6.467198523,2.245295872,-1.474478765,12236.18882
20000,2,0,0,0,0,0,0,0,30.14083451,2.391921716,0.497915,0.291599771,0,0,1.688063653,1.360583959,-3.114785229,1.688063653,1.360583959,-3.114785229,0.854776261,7.780654552,0.605044376,75140.16127
20000,2,1,0,0,0,2,0.084042522,9,30.67848565,1.006386596,1.723696393,5.459725776,0,0,-0.000486607,1.302345461,-0.977108927,-0.000486607,1.302345461,-0.977108927,-0.642215809,10.02497635,-0.288089037,19620.11662
20000,2,1,0,0,0,2,2.396162483,7,30.67998033,0.967851675,6.117602346,4.865976497,0,0,1.075113814,1.33654481,-1.163464869,1.075113814,1.33654481,-1.163464869,-1.06419965,3.014378488,-4.208743269,22387.57071
20000,2,1,0,0,0,0,0.048579855,12,31.94133949,2.416402152,1.253177069,2.480738585,0,0,0.011080114,0.046489556,-1.655846135,0.011080114,0.046489556,-1.655846135,0.323570274,-7.738903523,1.052595986,21279.87446
20000,2,1,0,0,0,1,0.689696256,2,30.40129229,1.744844491,4.643707821,4.350809863,0,0,0.234336265,-0.050389772,-1.142618927,0.234336265,-0.050389772,-1.142618927,-0.664288836,-1.682908355,4.711704573,15461.72366
20000,2,1,0,0,0,0,0.000200404,14,31.68046808,1.305138441,4.552518673,3.787446151,0,0,-1.390917816,-0.141133842,-0.835450998,-1.390917816,-0.141133842,-0.835450998,1.474269367,5.789129434,-6.718538939,20348.01619
20000,2,0,0,0,0,0,0,0,30.47792315,2.424124298,0.562768429,3.315711795,0,0,-0.702590345,2.814641059,1.407476416,-0.702590345,2.814641059,1.407476416,-3.827269768,-5.279902466,5.390412902,75980.51274
20000,2,1,0,0,0,0,3.69E-05,7,31.72880379,1.055541216,1.299567605,1.331146005,0,0,0.302459461,1.299551251,0.609011994,0.302459461,1.299551251,0.609011994,0.833105853,-0.97498011,5.002965108,11506.19751
20000,2,0,0,0,0,0,0,0,31.73294082,0.517357116,1.825319378,5.442069547,0,0,-1.138760595,-0.494830916,-1.148263599,-1.138760595,-0.494830916,-1.148263599,0.036546106,10.86928253,-11.59839774,79109.23267
20000,2,1,0,0,0,1,0.020204247,14,30.83966282,2.367323887,0.985947657,0.67553912,0,0,-0.539284594,0.581581365,-1.291239107,-0.539284594,0.581581365,-1.291239107,5.721670285,7.306433154,-6.253329502,46494.71214
20000,2,1,0,0,0,2,0.019545242,6,31.1155137,0.954548386,3.946086476,1.662899199,0,0,0.327067189,-0.372700272,1.958333191,0.327067189,-0.372700272,1.958333191,-2.326404322,-1.848341303,3.836073749,17896.24143
20000,2,1,0,0,0,2,1.693970209,4,31.13960957,2.79846118,1.098312716,6.070132104,0,0,-0.912940615,-0.397506374,-0.302080571,-0.912940615,-0.397506374,-0.302080571,-1.266779442,-4.198487494,2.309303135,29752.49927
20000,2,1,0,0,0,0,0.000109606,15,30.10799627,0.351601023,0.335370569,1.143383734,0,0,-0.224874363,1.038848689,1.297618336,-0.224874363,1.038848689,1.297618336,3.155245951,-7.699201709,4.117753687,38650.15404
20000,2,1,0,0,0,1,2.44E-05,20,31.60233172,2.850166304,6.113725765,5.416310035,0,0,-0.816923901,-1.398473688,-1.33398898,-0.816923901,-1.398473688,-1.33398898,0.430408785,4.013034836,-9.663363656,78783.62826
20000,2,1,0,0,0,2,3.90980602,7,30.3282717,1.295424057,1.145583093,1.384715144,0,0,-0.160483458,-1.456346073,1.39147618,-0.160483458,-1.456346073,1.39147618,-0.679216399,1.03591524,-6.095915903,17722.78175
20000,2,1,0,0,0,1,0.060912777,4,31.34038738,1.44704592,5.657753988,1.571505992,0,0,0.575985456,-0.500120689,-1.47035595,0.575985456,-0.500120689,-1.47035595,-0.019519464,-1.763719214,-7.17536472,13530.26731
20000,2,1,0,0,0,0,0.000132453,9,30.18497046,2.542096396,5.584936155,4.144463929,0,0,0.517405687,0.90736584,0.771228666,0.517405687,0.90736584,0.771228666,0.551654417,8.011235152,-2.600921165,15526.66699
20000,2,1,0,0,0,0,0.10249936,13,30.66165411,1.806334282,0.974126672,2.801923182,0,0,-0.96420739,-0.830407244,-1.405515045,-0.96420739,-0.830407244,-1.405515045,-7.400562142,0.446841508,1.105641875,66333.95274
20000,2,1,0,0,0,2,0.064349334,6,31.21506305,1.669873419,4.639705496,4.694019903,0,0,-0.091950961,-1.524326267,-0.581583687,-0.091950961,-1.524326267,-0.581583687,-0.254599822,-6.310453759,-6.352579374,15463.78402
20000,2,1,0,0,0,1,2.55E-05,8,30.36260577,1.220335834,2.122047717,3.537053688,0,0,-0.543100083,0.278585096,1.579267792,-0.543100083,0.278585096,1.579267792,3.515370654,-5.911748727,-5.634445774,16323.75761
20000,2,1,0,0,0,0,1.354719055,12,31.67406693,3.074377198,1.202777789,1.526443151,0,0,1.474642707,-0.977415664,0.290388382,1.474642707,-0.977415664,0.290388382,-3.055131649,-5.751233356,2.391149717,70725.39268
20000,2,1,0,0,0,3,3.882124438,1,31.64355588,1.352001627,4.959306807,2.476533524,0,0,-0.981424402,0.176891493,-1.985339682,-0.981424402,0.176891493,-1.985339682,-1.059453423,0.080194443,-3.500307098,44674.09504
20000,2,0,0,0,0,0,0,0,31.70812471,0.327180436,5.443683677,0.959631506,0,0,-1.211783497,2.67412409,-1.231967678,-1.211783497,2.67412409,-1.231967678,8.376462336,-3.943697419,5.570715982,79047.36689
20000,2,1,0,0,0,1,4.16E-05,10,30.85189321,0.228283696,0.358263069,2.099027244,0,0,0.170179477,0.749681063,1.288072691,0.170179477,0.749681063,1.288072691,1.226484707,9.883413625,3.645308171,20428.1577
20000,2,1,0,0,0,3,1.455082212,2,30.03593656,1.606431555,4.17192362,5.832436215,0,0,1.054947232,-1.140718358,-1.748086956,1.054947232,-1.140718358,-1.748086956,1.034286432,-0.928405492,-0.101558868,23532.68176
20000,2,1,0,0,0,1,3.086450647,13,31.81729911,2.414409914,0.616335688,0.695827418,0,0,0.99408509,-1.20378512,-0.371051651,0.99408509,-1.20378512,-0.371051651,3.83029205,-2.930681952,-9.797118899,49370.94799
20000,2,1,0,0,0,0,0.016368876,7,31.36272748,1.206877714,1.772473476,0.301714974,0,0,-0.120618625,-0.010888788,1.361915855,-0.120618625,-0.010888788,1.361915855,0.864347371,-5.290295707,-2.05428127,11677.35388
20000,2,1,0,0,0,0,1.986015373,15,31.35900905,0.579803091,5.493744959,4.342289626,0,0,0.12527911,1.441789282,0.614080504,0.12527911,1.441789282,0.614080504,5.159704415,-0.328337436,-9.010868125,26219.84811
20000,2,1,0,0,0,0,0.004777507,5,30.22323951,2.625772055,5.254404586,5.420688828,0,0,0.255839303,-0.932808758,0.922388695,0.255839303,-0.932808758,0.922388695,2.009036598,2.112764932,3.120363791,13164.09993
20000,2,1,0,0,0,0,0.000152278,13,30.1993048,3.009007671,5.467178818,4.496925275,0,0,1.013479891,-0.445135531,1.431098894,1.013479891,-0.445135531,1.431098894,-7.093003586,-4.660630255,-1.673045138,30069.31437
20000,2,1,0,0,0,3,5.95E-05,4,30.42041141,2.116523291,0.157992136,4.694611455,0,0,1.536887039,0.118175647,1.298686798,1.536887039,0.118175647,1.298686798,4.582255977,-1.931861792,4.00066624,26064.32254
20000,2,1,0,0,0,1,3.956302845,8,30.98967549,1.931105994,4.171005692,1.331033003,0,0,0.010324945,1.141693789,-1.233707925,0.010324945,1.141693789,-1.233707925,2.109374635,7.673752096,-1.231501013,14318.86957
20000,2,1,0,0,0,0,0.309900536,15,30.83703766,2.118776607,1.117084752,3.958559784,0,0,-1.17156307,-0.000707078,-0.999223153,-1.17156307,-0.000707078,-0.999223153,4.59868123,1.410121606,-9.171928599,22995.85032
20000,2,1,0,0,0,1,2.931010769,6,31.07300493,2.202785219,0.992274267,5.585981876,0,0,-0.241163227,1.08036383,0.247798491,-0.241163227,1.08036383,0.247798491,4.509728954,2.319370247,4.087166032,68597.94774
20000,2,1,0,0,0,0,2.500958737,2,31.67408553,1.600004075,5.792166759,1.117911452,0,0,0.224577091,-0.599997317,-1.26149439,0.224577091,-0.599997317,-1.26149439,-2.032398369,1.534285387,3.335289623,11302.83022
20000,2,1,0,0,0,0,5.05E-05,5,30.04053525,1.808864804,3.7288609,0.761151824,0,0,-0.493014592,0.900860486,-1.50418441,-0.493014592,0.900860486,-1.50418441,1.664758463,2.679004328,-0.42252108,11967.3316
20000,2,1,0,0,0,3,0.173599017,4,31.33898113,2.322609487,2.669554248,4.052959936,0,0,0.052034033,1.352971259,-1.550344815,0.052034033,1.352971259,-1.550344815,-0.416570776,6.118440953,-4.126801147,66056.94347
20000,2,1,0,0,0,1,0.191290507,2,30.20332006,1.520169462,0.102197771,1.227522565,0,0,-0.876710448,-0.56239284,0.171984434,-0.876710448,-0.56239284,0.171984434,-0.600627018,1.648184822,-1.282824468,12799.6103
20000,2,1,0,0,0,1,3.644636528,3,31.24966612,1.241050697,6.160237798,5.756320794,0,0,-1.498434784,-0.667288869,-0.98062092,-1.498434784,-0.667288869,-0.98062092,-1.721600081,-0.068915088,1.155080932,12624.72961
20000,2,1,0,0,0,3,0.114840399,7,30.89527562,1.344159031,3.821554541,0.420533679,0,0,-0.190731021,-0.020488008,-2.027749983,-0.190731021,-0.020488008,-2.027749983,2.604165299,2.087005716,-6.84763557,40113.08234
20000,2,1,0,0,0,3,0.000251684,5,31.21815442,1.491249129,5.318107847,1.934521999,0,0,-0.863524264,1.339069867,0.683711853,-0.863524264,1.339069867,0.683711853,-2.849514996,6.275856482,6.39686132,19987.33878
20000,2,1,0,0,0,0,0.016034392,13,30.98861676,1.428005727,4.700299259,0.860669234,0,0,0.876573974,1.484635424,0.259548107,0.876573974,1.484635424,0.259548107,-8.959228609,0.02741801,-0.423923462,67796.81077
20000,2,1,0,0,0,0,1.511610221,12,31.02888414,1.883845937,2.325236273,0.147380731,0,0,-0.745644754,-0.929197997,1.148335677,-0.745644754,-0.929197997,1.148335677,-2.359526708,-7.386701284,-2.520056841,20237.97028
20000,2,1,0,0,0,3,3.982885955,3,30.12872206,1.268133935,5.742531317,6.169078709,0,0,-0.347398632,-0.222279254,-1.94517165,-0.347398632,-0.222279254,-1.94517165,-0.838704352,0.964172192,-7.345038331,60622.24176
20000,2,1,0,0,0,3,3.96E-05,4,30.66954249,1.522134761,6.021860407,1.62939624,0,0,0.470970866,0.215643837,-1.629656718,0.470970866,0.215643837,-1.629656718,-4.22003708,0.526140079,8.250705078,18374.29809
20000,3,1,0,0,0,1,0.000945648,10,31.79500467,0.676355166,2.257221538,3.621721092,0,0,0.101656189,1.263672077,-0.641403695,0.101656189,1.263672077,-0.641403695,-2.678696116,-3.447202772,9.704563985,19982.81922
20000,3,1,0,0,0,2,0.000836457,4,30.47474213,2.228164442,3.04287848,5.59623148,0,0,0.092993823,1.291259509,-1.251155652,0.092993823,1.291259509,-1.251155652,-1.949656867,3.459584727,-5.424046967,14363.46054
20000,3,0,0,0,0,0,0,0,31.33465487,2.191704617,2.735499731,0.89886805,0,0,-0.685333555,0.239852801,1.554939944,-0.685333555,0.239852801,1.554939944,-5.070333253,4.962206882,4.325579,78116.31821
20000,3,1,0,0,0,0,3.945751382,14,30.16327296,1.153059257,5.111590508,3.25412437,0,0,0.334793878,-1.363056151,1.266235048,0.334793878,-1.363056151,1.266235048,4.991952624,4.471111736,3.850838847,19120.6851
20000,3,1,0,0,0,2,0.18764839,6,31.5527063,2.373021837,0.742312842,3.095235428,0,0,-0.138112841,-0.737687448,0.707444517,-0.138112841,-0.737687448,0.707444517,1.939320362,-3.950442087,-4.694222674,47528.10508
20000,3,1,0,0,0,1,0.027969632,6,31.80773491,0.660348127,4.011542209,5.253117684,0,0,-0.315736713,-0.069069305,-1.197401726,-0.315736713,-0.069069305,-1.197401726,4.832581408,4.566387218,5.254556046,17166.40541
20000,3,1,0,0,0,0,0.067122928,6,31.26992428,1.246343165,1.033050286,4.918293602,0,0,0.35555424,0.810931082,-0.897074294,0.35555424,0.810931082,-0.897074294,0.808367879,0.100903829,6.31136946,12367.64609
20000,3,1,0,0,0,1,0.000630291,10,31.84479757,1.692500722,0.968070425,2.550512745,0,0,-0.452748211,-1.176443162,0.284067802,-0.452748211,-1.176443162,0.284067802,-6.822567853,-0.133529009,6.055521602,44985.74292
20000,3,1,0,0,0,0,5.65E-05,11,31.69437817,1.454684791,4.259248185,3.159897404,0,0,-0.75622941,-0.989335532,-0.757673806,-0.75622941,-0.989335532,-0.757673806,0.776471335,-0.819453156,-9.537104077,20736.70533
20000,3,1,0,0,0,1,0.017553209,5,31.49457755,1.270720198,2.133111682,1.530041059,0,0,0.290225642,-0.765918856,1.782829079,0.290225642,-0.765918856,1.782829079,1.744618809,-3.429371189,1.374520451,14149.27113
20000,3,1,0,0,0,0,0.022706968,8,31.38865301,1.341476826,4.656163474,2.761042205,0,0,0.979885634,-0.86681881,-0.967182018,0.979885634,-0.86681881,-0.967182018,-1.419809948,-3.269141752,3.830560349,12021.50579
20000,3,1,0,0,0,0,2.018940924,14,30.0106808,1.955042412,1.80696579,5.158324508,0,0,-0.762935667,0.349546107,-1.563603254,-0.762935667,0.349546107,-1.563603254,-2.120784819,-8.212873547,0.935080762,17863.82076
20000,3,1,0,0,0,1,0.009036948,1,31.18926396,0.60664526,0.522046267,4.651253782,0,0,1.186100006,0.618513745,1.236482649,1.186100006,0.618513745,1.236482649,3.262211785,2.444291324,3.085762623,13154.23893
20000,3,1,0,0,0,1,3.986377422,10,30.38062176,1.880785412,5.441361567,2.655731423,0,0,0.081979096,-0.775057247,0.878189236,0.081979096,-0.775057247,0.878189236,4.509834529,-4.145256023,-6.417532945,16756.67045
20000,3,1,0,0,0,2,0.329443612,7,31.65068663,1.958177323,2.978264505,3.946480579,0,0,1.584716469,-1.167340183,0.129300585,1.584716469,-1.167340183,0.129300585,-7.23056992,0.677584354,-0.923681592,21412.55194
20000,3,1,0,0,0,1,0.113429297,10,30.25968257,0.95273992,2.146662195,5.185595048,0,0,0.094714192,0.946298674,-0.707171594,0.094714192,0.946298674,-0.707171594,-2.720558515,4.65352174,6.59811691,15376.30304
20000,3,1,0,0,0,1,0.174077777,10,30.4786063,2.271004476,1.984741784,1.69579323,0,0,0.10091924,-0.647767684,1.064115519,0.10091924,-0.647767684,1.064115519,0.96061809,9.046887538,1.093849731,15782.40001
20000,3,1,0,0,0,2,3.34E-05,3,30.96765589,0.749696762,5.296985795,4.375702794,0,0,-0.13725682,-0.857544219,-0.910857595,-0.13725682,-0.857544219,-0.910857595,-0.858570549,-8.471698406,-4.966111051,17740.70819
20000,3,1,0,0,0,1,2.484169932,10,30.34570304,0.834759326,4.46139933,1.103107736,0,0,0.105536512,-0.280082504,-1.128099475,0.105536512,-0.280082504,-1.128099475,0.201185525,-8.701501627,2.059470178,17578.60975
20000,3,0,0,0,0,0,0,0,30.04560014,2.496516759,0.692492401,3.951191351,0,0,-0.499668019,0.737909674,-0.33817498,-0.499668019,0.737909674,-0.33817498,9.906464116,9.753727975,-0.337852687,74902.74494
20000,3,1,0,0,0,1,0.261836668,4,30.73976329,1.096646476,3.26182104,5.570795318,0,0,-0.690401028,1.02548814,-1.231528862,-0.690401028,1.02548814,-1.231528862,3.96245971,-2.917847065,1.39592236,12606.51664
20000,3,1,0,0,0,0,3.974828742,5,31.37983529,0.679799355,1.465821085,4.879594592,0,0,0.053636224,-1.049813553,0.883338998,0.053636224,-1.049813553,0.883338998,-0.391539896,0.193052165,-5.657343724,11738.22579
20000,3,1,0,0,0,0,2.948662351,15,31.54892352,1.270483707,3.701250136,5.719277272,0,0,0.405434847,1.472060187,0.30100663,0.405434847,1.472060187,0.30100663,6.160969027,4.321406098,-7.655521765,76078.60037
20000,3,1,0,0,0,1,0.000137512,8,31.38513214,2.31122618,1.262232603,5.308533953,0,0,-0.196115403,-0.626831202,-1.649464279,-0.196115403,-0.626831202,-1.649464279,0.614511144,2.642515647,-5.543223521,16157.91692
20000,3,1,0,0,0,2,3.938896243,4,30.90217625,2.469779857,1.084553335,0.537004239,0,0,0.054394591,-0.45029547,-1.111904496,0.054394591,-0.45029547,-1.111904496,0.261363047,-6.504689069,-5.938452717,15841.40144
20000,3,0,0,0,0,0,0,0,31.44120106,2.176134003,1.755336106,6.226073466,0,0,0.577956971,-1.394127092,-1.781448714,0.577956971,-1.394127092,-1.781448714,4.222535731,-0.667003121,8.140413824,78381.93454
20000,3,1,0,0,0,0,0.036923013,16,31.70566025,2.776152947,2.472323165,4.802829054,0,0,0.005632919,-1.096785864,-1.282389668,0.005632919,-1.096785864,-1.282389668,-0.053713523,-8.611590266,5.213131617,31273.4997
20000,3,1,0,0,0,3,0.112388942,3,31.1117164,1.002520697,5.886921993,1.091114496,0,0,-1.549219918,-0.066402509,0.420833234,-1.549219918,-0.066402509,0.420833234,-9.094504031,-1.731399728,3.908220173,20015.68586
20000,3,1,0,0,0,0,2.43E-05,2,31.09317975,1.674081101,6.14020978,1.464486911,0,0,0.601516126,1.210133063,-0.544987827,0.601516126,1.210133063,-0.544987827,-1.331026871,0.767788712,0.200237447,10908.44419
20000,3,1,0,0,0,1,0.00456509,4,30.08128492,1.433121341,2.910710515,4.581826255,0,0,0.528980951,-1.860600508,0.386723081,0.528980951,-1.860600508,0.386723081,1.297745602,2.544294529,-1.894362604,13539.08758
20000,3,1,0,0,0,0,0.02956897,14,31.72233118,0.277860977,5.590735901,3.318819666,0,0,-0.021689719,-1.518906027,0.183924145,-0.021689719,-1.518906027,0.183924145,-0.18186416,-4.055834419,9.845829318,26383.46955
20000,3,1,0,0,0,1,0.016076796,12,30.50353372,1.215101391,3.950627488,0.010685384,0,0,1.174631029,-0.098535356,-0.516023752,1.174631029,-0.098535356,-0.516023752,-2.103263792,-7.280848633,6.809525681,18799.73395
20000,3,1,0,0,0,2,3.621121829,2,30.40339688,2.482545556,5.695059562,2.32898347,0,0,1.291109136,-1.362995147,-0.776954907,1.291109136,-1.362995147,-0.776954907,2.069425264,-3.537724926,-0.734932536,14975.81982
20000,3,1,0,0,0,2,0.182319037,4,30.44303792,0.702513995,3.197641255,5.565375535,0,0,-0.688958333,-0.113596619,1.346589097,-0.688958333,-0.113596619,1.346589097,-4.966847465,2.367692867,7.211985912,14808.93792
20000,3,1,0,0,0,1,2.503059549,11,30.28285492,0.949904432,4.618985443,4.49965888,0,0,-0.116696422,0.641542774,1.902991134,-0.116696422,0.641542774,1.902991134,0.035135547,5.058380944,-3.534876356,18155.37781
20000,3,1,0,0,0,3,3.197797282,3,31.28171969,2.036306985,0.384714346,1.436751883,0,0,-0.216691144,-1.326124753,-1.530882558,-0.216691144,-1.326124753,-1.530882558,0.85559241,-5.307473897,-4.545785797,25709.03846
20000,3,1,0,0,0,1,3.331871579,7,31.83270559,1.269731167,2.528417948,1.061308118,0,0,-0.713426905,0.896600126,0.471943175,-0.713426905,0.896600126,0.471943175,-4.531351859,0.860976012,6.670305646,14016.89246
20000,3,1,0,0,0,2,1.901731331,4,30.11596643,1.869523515,3.122587996,0.738563769,0,0,-1.984068922,0.429468661,0.097783802,-1.984068922,0.429468661,0.097783802,-3.911682566,3.139099348,0.822741478,16235.92798
20000,3,1,0,0,0,0,2.613553336,15,30.31904031,1.308607086,5.140349744,2.075953199,0,0,0.27221343,-1.224127544,0.826525155,0.27221343,-1.224127544,0.826525155,10.68012347,-1.616436615,1.684291323,26429.70785
20000,3,1,0,0,0,0,0.000340619,3,31.28042802,1.737476265,6.280259027,4.188610578,0,0,-0.182482396,-1.278102134,-0.580940937,-0.182482396,-1.278102134,-0.580940937,2.040066685,-2.042466663,-0.323177821,11023.01976
20000,3,1,0,0,0,0,3.69E-05,14,31.26093489,0.764039195,4.003705889,5.737071983,0,0,-0.358715601,-1.308027475,0.150993724,-0.358715601,-1.308027475,0.150993724,3.711736741,2.282400792,10.19684732,41712.73344
20000,3,1,0,0,0,1,0.003768124,7,30.74064866,0.888745901,3.877918724,2.129371983,0,0,0.164073935,-1.652782596,0.729505714,0.164073935,-1.652782596,0.729505714,-0.953254264,-4.191535828,5.804194197,15315.92739
20000,3,1,0,0,0,0,0.434040312,5,31.826417,1.707446342,3.937215296,2.425319156,0,0,-0.766005406,-0.642897011,-0.899088564,-0.766005406,-0.642897011,-0.899088564,0.723448038,-4.800310758,-3.92459382,17147.34335
20000,3,1,0,0,0,0,2.481384933,14,30.93310515,1.65876306,1.416140498,2.332462422,0,0,-0.051572963,1.431567072,0.233345171,-0.051572963,1.431567072,0.233345171,10.21215703,0.257773963,0.745432438,20285.83451
20000,3,1,0,0,0,0,0.923393183,7,31.52719383,2.078536117,3.656854513,1.241813791,0,0,-0.354421896,1.257887088,-0.571840213,-0.354421896,1.257887088,-0.571840213,2.792015591,5.344889591,1.552081612,11976.03028
20000,3,1,0,0,0,3,0.721511821,4,30.96624224,2.126790902,0.676015993,2.175560926,0,0,-0.360753957,0.930852672,-0.420668066,-0.360753957,0.930852672,-0.420668066,0.773865534,6.643637908,-5.018678479,22959.06331
20000,3,1,0,0,0,1,1.85E-05,7,31.77794374,1.511721416,4.51615453,2.273725232,0,0,-0.400347929,-1.156285332,-1.392775339,-0.400347929,-1.156285332,-1.392775339,3.855527975,-1.600255775,-0.830659873,23913.80225
20000,3,1,0,0,0,3,1.3450541,3,30.20985924,2.351480707,3.088361828,4.452942483,0,0,1.527428428,1.54526984,-0.866059662,1.527428428,1.54526984,-0.866059662,0.030316446,1.884077267,-1.015901322,28602.10584
20000,3,1,0,0,0,0,0.001443482,15,30.00227619,1.674006026,4.222608634,6.163847804,0,0,-1.203870321,1.105613473,0.505024115,-1.203870321,1.105613473,0.505024115,6.573090722,6.0942795,-1.883849597,59398.25029
20000,3,1,0,0,0,0,0.000108424,6,31.01358068,1.219765905,0.626804891,4.551787074,0,0,-0.59232159,0.470123589,-1.2701506,-0.59232159,0.470123589,-1.2701506,2.533771793,3.493280417,1.320098632,11439.20806
20000,3,1,0,0,0,1,0.352959335,5,30.52047478,1.655068097,4.869452719,2.335006857,0,0,-1.108117729,0.629861765,-0.12874421,-1.108117729,0.629861765,-0.12874421,3.281787667,-6.496778001,-0.95092419,15116.32752
20000,3,1,0,0,0,0,1.95E-05,10,31.87786779,2.236035242,4.123709417,5.276343569,0,0,-0.019927235,1.120866135,-0.473808115,-0.019927235,1.120866135,-0.473808115,2.851563761,3.209309551,7.247548161,14747.05732
20000,3,1,0,0,0,0,0.976932462,2,31.37966987,1.458017944,2.825566396,5.495694709,0,0,1.284876795,-0.842083933,0.250002416,1.284876795,-0.842083933,0.250002416,-1.331500035,1.810786125,-1.76062791,11266.76449
20000,3,1,0,0,0,1,3.989002261,13,31.05528637,1.676306065,1.217393781,3.784358496,0,0,-1.404052043,1.284760324,-0.883374288,-1.404052043,1.284760324,-0.883374288,3.693123299,5.240993465,-2.219420797,58332.93759
20000,3,1,0,0,0,0,3.668876339,5,31.06376296,1.681536347,5.675684463,4.710250518,0,0,-1.085981256,0.270464004,0.55502247,-1.085981256,0.270464004,0.55502247,0.145366496,-1.526830446,4.758483789,11823.06375
20000,3,1,0,0,0,1,0.030185827,9,31.92421589,2.063263131,5.465956661,5.424972234,0,0,-0.44659809,-0.944186129,1.4592197,-0.44659809,-0.944186129,1.4592197,3.170310207,-1.91402998,-5.826729608,14640.42882
20000,3,1,0,0,0,3,1.964814232,2,30.22431272,0.376797483,3.101162926,5.577411367,0,0,0.674714134,-0.069325024,-1.58846317,0.674714134,-0.069325024,-1.58846317,3.846456068,-2.090276099,-8.730508334,24676.83698
20000,3,1,0,0,0,1,0.681410007,9,31.77334573,1.570769486,0.867594653,4.085275715,0,0,0.455478361,-1.010640406,-0.716365907,0.455478361,-1.010640406,-0.716365907,-4.061953497,-7.980851509,-2.039236305,66171.70779
