vi,ji,e,b,pR,pR_err,pQ,pQ_err,pDiss,pDiss_err
2.0,0,40000.0,2.0,0.18100322320709106,0.004268975911944889,0.8076148267526189,0.004268975911944889,0.011381950040290089,0.0010646128919692937
2.0,0,40000.0,2.25,0.1409766881028939,0.003763000168333203,0.8506832797427653,0.003763000168333203,0.008340032154340836,0.0009116120761441924
2.0,0,40000.0,2.5,0.10886610373944511,0.0033075604921091453,0.8853035786087656,0.0033075604921091453,0.005830317651789305,0.0007633232270812034
2.0,0,40000.0,2.75,0.0723763570566948,0.0026969324683411094,0.9218938480096501,0.0026969324683411094,0.005729794933655006,0.0007567524991442874
2.0,0,40000.0,3.0,0.032005618541185915,0.001791824914852923,0.9614728604394502,0.001791824914852923,0.006521521019363901,0.0008062532010700904
2.0,0,40000.0,3.25,0.020060180541624874,0.0014183594142872923,0.966900702106319,0.0014183594142872923,0.013039117352056168,0.0011361259717763616
2.0,0,40000.0,3.5,0.013826269912834385,0.0011768685659751287,0.9685402264302174,0.0011768685659751287,0.017633503656948202,0.0013174042177446638
2.0,0,40000.0,3.75,0.007902370711213365,0.0008890079235925034,0.965889766930079,0.0008890079235925034,0.02620786235870761,0.001597769348497074
2.0,0,40000.0,4.0,0.007002100630189057,0.0008368118304529062,0.977293187956387,0.0008368118304529062,0.015704711413424027,0.0012434915466751294
2.0,0,40000.0,4.25,0.0028011204481792717,0.000529318504520224,0.9948979591836735,0.000529318504520224,0.002300920368147259,0.00047922278237864555
2.0,0,40000.0,4.5,0.0001,9.999499987499376e-05,0.9999,9.999499987499376e-05,0.0,0.0
2.0,0,40000.0,4.75,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0,50000.0,0.0,0.25062757304950295,0.005014974783268028,0.5735515614017471,0.005014974783268028,0.17582086554874987,0.0038145046475313925
2.0,0,50000.0,0.25,0.23921332530604053,0.004897883159249653,0.5793698575155529,0.004897883159249653,0.18141681717840658,0.003860199403710916
2.0,0,50000.0,0.5,0.23434991974317818,0.004847342524943803,0.5968097913322632,0.004847342524943803,0.16884028892455857,0.003752116119904902
2.0,0,50000.0,0.75,0.23056112224448896,0.0048051682551996325,0.6014028056112224,0.0048051682551996325,0.1680360721442886,0.0037427277595926812
2.0,0,50000.0,1.0,0.21379931904666533,0.004625950799292521,0.6392950130182256,0.004625950799292521,0.14690566793510915,0.0035425992264657828
2.0,0,50000.0,1.25,0.20062099358974358,0.00448159719924244,0.6845953525641025,0.00448159719924244,0.11478365384615384,0.003190159879642446
2.0,0,50000.0,1.5,0.18698047070605908,0.004326428392873777,0.7293940911367051,0.004326428392873777,0.08362543815723586,0.0027703311222333766
2.0,0,50000.0,1.75,0.16205652435357787,0.004029248741726296,0.7743034676287833,0.004029248741726296,0.0636400080176388,0.002443795088683462
2.0,0,50000.0,2.0,0.1300430473520873,0.0036075382286444853,0.817699469416358,0.0036075382286444853,0.05225748323155471,0.0022266831380694805
2.0,0,50000.0,2.25,0.10159143228906016,0.0031883221104162455,0.8578720848763888,0.0031883221104162455,0.040536482834551094,0.0019730258962984346
2.0,0,50000.0,2.5,0.06522609043617447,0.0025541451129039937,0.9002601040416166,0.0025541451129039937,0.03451380552220888,0.0018258131647415133
2.0,0,50000.0,2.75,0.037511253376012806,0.0019368844458075693,0.9352805841752526,0.0019368844458075693,0.02720816244873462,0.001627139240852646
2.0,0,50000.0,3.0,0.010604241696678672,0.0010299020967681344,0.9650860344137655,0.0010299020967681344,0.024309723889555823,0.001540397757560539
2.0,0,50000.0,3.25,0.0057,0.0007549218502600121,0.9691,0.0007549218502600121,0.0252,0.001567321281677755
2.0,0,50000.0,3.5,0.0008,0.00028282856998542425,0.9688,0.00028282856998542425,0.0304,0.0017168529348782326
2.0,0,50000.0,3.75,0.0006000000000000001,0.0002449326438023319,0.981,0.0002449326438023319,0.0184,0.00134392856953039
2.0,0,50000.0,4.0,0.0002,0.00014141428499271213,0.9964,0.00014141428499271213,0.0034,0.0005821030836544333
2.0,0,50000.0,4.25,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0,50000.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0,50000.0,4.75,0.0,0.0,1.0,0.0,0.0,0.0
